Segment,CustLocation,Customer_Count,Monetary,Recency,Frequency
Low Value,TADEPALLI,2,3000.0,79.0,1.0
Low Value,TADEPALLIGUDEM,3,1371.6599999999999,75.0,1.0
Low Value,TADEPALLIGUDEM WEST GODAVARI,3,547.3333333333334,69.33333333333333,1.0
Low Value,TADIPATRI,1,3998.0,72.0,1.0
Low Value,TAL DIST BHIND,1,77.0,69.0,1.0
Low Value,TAL DIST PALGHAR,6,103.16666666666667,66.16666666666667,1.0
Low Value,TAL HAVELI DIS PUNE,1,750.0,63.0,1.0
Low Value,TAL MULSHI PUNE,8,173.75,70.125,1.0
Low Value,TAL PALGHAR DIST PALGHAR,1,2040.0,59.0,1.0
Low Value,TAL-MORMUGAO,1,128.0,78.0,1.0
Low Value,TALAB DHANBAD,2,293.0,61.5,1.0
Low Value,TALALA,16,350.26625,73.0,1.0
Low Value,TALAULIM,1,593.0,70.0,1.0
Low Value,TALAV PADRA VADODARA,1,1343.0,69.0,1.0
Low Value,TALAV VIRAR (EAST) THANE,1,724.26,60.0,1.0
Low Value,TALEGAO,6,937.6666666666666,71.33333333333333,1.0
Low Value,TALEGAON,1,5257.85,69.0,1.0
Low Value,TALEGAON DABHADE,6,1172.3716666666667,68.66666666666667,1.0
Low Value,TALEGAUN DABHADE,2,150.0,59.5,1.0
Low Value,TALEIGAO,13,2508.3115384615385,68.76923076923077,1.0
Low Value,TALIPARAMBA,8,510.25,66.625,1.0
Low Value,TALOJA,8,756.25,71.125,1.0
Low Value,TALUK KANCHEEPURAM,4,42.5,73.75,1.0
Low Value,TALUK KANCHEEPURAM DIST,57,403.20421052631576,72.29824561403508,1.0
Low Value,TALUK KANCHIPURAM DIST,7,70.28571428571429,68.42857142857143,1.0
Low Value,TALUKA ANJAR GANDHIDHAM,1,69.0,76.0,1.0
Low Value,TALUKA KHED DIST PUNE RAJGURUNAGAR,5,361.188,71.0,1.0
Low Value,TALUKA PUNE PUNE,6,493.0,68.5,1.0
Low Value,TAMAKARI SCHOOL WEST TRIPURA,1,448.0,72.0,1.0
Low Value,TAMENGLONG,12,173.08333333333334,70.83333333333333,1.0
Low Value,TAMIL NADU  HOSUR,1,1000.0,70.0,1.0
Low Value,TAMIL SANGHAM BANGALORE,3,1929.0,74.0,1.0
Low Value,TAMLUK,8,56.125,60.25,1.0
Low Value,TAMLUK TAMLUK,2,375.0,75.5,1.0
Low Value,TANAJI NAGAR MALAD E MUMBAI,3,201.72666666666666,69.66666666666667,1.0
Low Value,TANAKPUR CHAMPAWAT,1,289.0,72.0,1.0
Low Value,TANDA,5,402.6,68.0,1.0
Low Value,TANDUR RANGA REDDY,3,523.3333333333334,79.66666666666667,1.0
Low Value,TANENGLONG,1,9894.0,66.0,1.0
Low Value,TANGUTUR,4,414.085,63.0,1.0
Low Value,TANK TADBUND HYDERABAD,5,167.0,68.8,1.0
Low Value,TANSHIPUR TEHSIL ROORKEE NR SCHL,2,891.025,76.0,1.0
Low Value,TANUKU,1,100.0,65.0,1.0
Low Value,TAORU,25,543.92,71.16,1.0
Low Value,TAORU/MEWAT,1,299.0,57.0,1.0
Low Value,TAPI,30,83.133,67.9,1.0
Low Value,TARAKESWAR,3,2029.0,58.666666666666664,1.0
Low Value,TARAMANI CHENNAI,4,757.1175000000001,73.5,1.0
Low Value,TARAN,5,127.2,71.8,1.0
Low Value,TARAN TARAN,5,399.8,68.6,1.0
Low Value,TARAORI,2,379.5,69.0,1.0
Low Value,TARAPORE GARDEN OSHIWARA MUMBAI,1,704.0,66.0,1.0
Low Value,TARAPUR,15,87.65933333333332,68.33333333333333,1.0
Low Value,TARAPUR APP THANE THANE,4,703.75,73.0,1.0
Low Value,TARDEO MUMBAI,2,408.0,62.5,1.0
Low Value,TARN TARAN,29,808.3013793103447,67.17241379310344,1.0
Low Value,TATADOCOMO TOWER SAFIDON,3,350.0,75.33333333333333,1.0
Low Value,TAURU,6,351.0,73.0,1.0
Low Value,TAVEREKERE BANGALORE,1,1500.0,67.0,1.0
Low Value,TAWANG,3,929.6666666666666,67.0,1.0
Low Value,TECH PARK BANGALORE,5,224.68,63.2,1.0
Low Value,TECH WEB CENTER MUMBAI,1,190.0,58.0,1.0
Low Value,TECHNO SCHOOL BANGALORE,2,372.25,71.5,1.0
Low Value,TECHNO SCHOOL VISAKHAPATNAM,7,212.28571428571428,74.14285714285714,1.0
Low Value,TEEKOY,5,74.0,69.8,1.0
Low Value,TEGHARIA KOLKATA,4,1088.7,67.75,1.0
Low Value,TEH BALACHAUR,2,2.8049999999999997,65.0,1.0
Low Value,TEH PAURI PAURI GARHWAL,6,310.15333333333336,71.33333333333333,1.0
Low Value,TEHRI GARHWAL,59,610.0786440677966,72.2542372881356,1.0
Low Value,TEHRIGARHWAL,4,225.0,67.75,1.0
Low Value,TEHSIL ANDHERI MUMBAI,3,226.66666666666666,77.33333333333333,1.0
Low Value,TEHSIL BHIVAPUR,6,95.40833333333335,61.833333333333336,1.0
Low Value,TEHSIL VASAI DISTT THANE,1,100.0,61.0,1.0
Low Value,TEHSIL-DIDIHAT PITHORAGARH,4,594.815,69.25,1.0
Low Value,TEHSIL-PUNE PUNE,5,536.5,74.0,1.0
Low Value,TELANGANA,2,2148.0,65.0,1.0
Low Value,TELEPHONE EXCHANGE MUMBAI,4,1661.77,75.25,1.0
Low Value,TELIBAGH,5,367.0,69.2,1.0
Low Value,TEMPLE BANGALORE,12,589.305,70.41666666666667,1.0
Low Value,TEMPLE BANGALORE RURAL,3,658.6666666666666,66.66666666666667,1.0
Low Value,TEMPLE BENGALURU,6,1022.1666666666666,78.66666666666667,1.0
Low Value,TEMPLE HYDERABAD,3,627.0,67.33333333333333,1.0
Low Value,TEMPLE MANGALORE,2,4049.5,66.5,1.0
Low Value,TEMPLE PRAKASAM,1,194.0,67.0,1.0
Low Value,TEMPLE PUNE,8,414.4,70.375,1.0
Low Value,TEMPLE STREET BANGALORE,1,379.0,71.0,1.0
Low Value,TEMPLE THANE,2,1111.4,68.0,1.0
Low Value,TEMPLE U BALANKA EAST GODAVARI DT,1,1365.0,76.0,1.0
Low Value,TEMPLE VASCO,3,165.33333333333334,72.0,1.0
Low Value,TENALI,1,801.0,61.0,1.0
Low Value,TENKASI,4,466.0,73.0,1.0
Low Value,TEZPUR,126,1733.2142063492063,69.93650793650794,1.0
Low Value,THAKUR COMPLEX KANDIVALI(E) MUMBAI,3,183.23333333333335,64.33333333333333,1.0
Low Value,THAKUR HOUSE DAHISAR W MUMBAI,8,1062.69875,69.75,1.0
Low Value,THAKURDWAR MUMBAI,1,320.0,72.0,1.0
Low Value,THAKURLI EAST THANE,2,250.5,78.5,1.0
Low Value,THALAPPALLY,1,199.0,71.0,1.0
Low Value,THALASSERI,2,1157.0,65.0,1.0
Low Value,THALASSERY,21,1087.9166666666667,72.0,1.0
Low Value,THALASSERY MUNICIPALITY,6,312.5,78.83333333333333,1.0
Low Value,THALAVOOR,2,806.0,75.5,1.0
Low Value,THALAYOLAPARAMBU,2,123.0,70.5,1.0
Low Value,THANA,3,1406.6666666666667,73.66666666666667,1.0
Low Value,THANE,6895,1112.7399666424947,69.68905003625815,1.0
Low Value,THANE (EAST),22,654.6718181818181,68.68181818181819,1.0
Low Value,THANE (W),83,1598.4503614457833,68.90361445783132,1.0
Low Value,THANE (W) JEKEIRAM,1,200.0,80.0,1.0
Low Value,THANE (W) THANE,12,299.33666666666664,72.0,1.0
Low Value,THANE (WEST),135,973.002,69.63703703703703,1.0
Low Value,THANE (WEST) THANE,7,444.7714285714286,71.0,1.0
Low Value,THANE AMBARNATH,2,712.5,70.5,1.0
Low Value,THANE BADLAPUR,5,757.0,68.0,1.0
Low Value,THANE BADLAPUR E,4,237.75,66.25,1.0
Low Value,THANE BELAPOUR RD MIDC NAVI MUMBAI,1,918.7,67.0,1.0
Low Value,THANE BHAYANDER EAST THANE,1,539.0,74.0,1.0
Low Value,THANE DIST,3,304.59,75.33333333333333,1.0
Low Value,THANE DISTRICT,1,200.0,75.0,1.0
Low Value,THANE E,4,1574.0,67.5,1.0
Low Value,THANE EAST,27,647.3111111111111,71.29629629629629,1.0
Low Value,THANE KALYAN,1,1111.4,58.0,1.0
Low Value,THANE KALYAN D C THANE,4,58.875,72.5,1.0
Low Value,THANE KALYAN WEST,4,1121.6875,69.25,1.0
Low Value,THANE KOPRI EAST,2,240.0,75.0,1.0
Low Value,THANE MIRA ROAD E,6,971.9316666666667,70.83333333333333,1.0
Low Value,THANE MIRA ROAD THANE,5,295.8,72.4,1.0
Low Value,THANE MUMBAI,32,535.7262499999999,69.1875,1.0
Low Value,THANE MUMBRA THANE,1,31.0,76.0,1.0
Low Value,THANE NAVI MUMBAI,2,177.25,68.0,1.0
Low Value,THANE TEH THANE DISTT THANE THANE,3,752.4733333333334,70.66666666666667,1.0
Low Value,THANE THANE,39,687.4882051282051,69.97435897435898,1.0
Low Value,THANE ULHASNAGAR,2,602.5,72.5,1.0
Low Value,THANE VASAI,12,866.8808333333333,71.33333333333333,1.0
Low Value,THANE VASAI THANE,1,459.63,81.0,1.0
Low Value,THANE VIDYASHRAM THANE,4,273.39,65.0,1.0
Low Value,THANE VIRAR E,2,933.04,66.5,1.0
Low Value,THANE W,170,1576.3102352941175,69.50588235294117,1.0
Low Value,THANE W KOLSHET ROAD,1,6000.0,66.0,1.0
Low Value,THANE W MUMBAI,2,1295.0,71.5,1.0
Low Value,THANE WEST,231,1054.270909090909,68.85281385281385,1.0
Low Value,THANE WEST THANE,8,665.99875,71.5,1.0
Low Value,THANESAR,6,457.885,65.33333333333333,1.0
Low Value,THANJAVUR,122,813.5609016393443,71.09016393442623,1.0
Low Value,THANJAVUR (DT),2,137.0,73.0,1.0
Low Value,THANJAVUR DIST,4,639.0,64.0,1.0
Low Value,THANJAVUR DT,15,1097.3980000000001,71.0,1.0
Low Value,THANJAVVR (DT),9,88.44444444444444,69.44444444444444,1.0
Low Value,THANJORE DT,6,347.3333333333333,65.66666666666667,1.0
Low Value,THANJVUR,1,799.0,61.0,1.0
Low Value,THANTIKONDA,26,211.76923076923077,74.61538461538461,1.0
Low Value,THASRA KHEDA,1,1512.75,70.0,1.0
Low Value,THE ACRCE CLUB CHEMBUR MUMBAI,1,670.0,62.0,1.0
Low Value,THE ACRE CLUB CHEMBUR MUMBAI,1,838.36,75.0,1.0
Low Value,THE ACRES CLUB CHEMBUR MUMBAI,10,1570.6,73.1,1.0
Low Value,THE DANGS,1,275.0,78.0,1.0
Low Value,THE NILGIRIS,25,310.9968,72.6,1.0
Low Value,THEATER VADGAONSHERI PUNE,1,10.0,76.0,1.0
Low Value,THEATRE BENGALURU,7,3297.3328571428574,69.14285714285714,1.0
Low Value,THEKKUMBHAGAM,2,650.0,63.0,1.0
Low Value,THENI,23,1060.07,71.65217391304348,1.0
Low Value,THENI DT,4,893.75,72.75,1.0
Low Value,THENI [TAMIL NADU],13,217.53846153846155,70.61538461538461,1.0
Low Value,THENILGIRIS,1,3309.0,60.0,1.0
Low Value,THERUMMAL,1,487.0,70.0,1.0
Low Value,THIRD FLOOR GURGAON,1,2558.7,65.0,1.0
Low Value,THIROVANANTHA PURAM,10,6742.123999999999,65.0,1.0
Low Value,THIRUCHIRAPPALLI,3,277.6666666666667,65.66666666666667,1.0
Low Value,THIRUNELLAI,1,602.0,76.0,1.0
Low Value,THIRUNELVELI,7,458.62857142857143,70.0,1.0
Low Value,THIRUNELVELI DIST,2,5150.0,70.0,1.0
Low Value,THIRUNINDRAVUR,4,817.75,70.25,1.0
Low Value,THIRUNMUYUR,11,637.0,75.0909090909091,1.0
Low Value,THIRUPUR,3,1094.3333333333333,74.33333333333333,1.0
Low Value,THIRUVALLA,22,1382.4713636363635,70.45454545454545,1.0
Low Value,THIRUVALLA PO,1,702.0,66.0,1.0
Low Value,THIRUVALLORE,3,1824.6666666666667,76.33333333333333,1.0
Low Value,THIRUVALLUR,124,1018.1936290322581,69.86290322580645,1.0
Low Value,THIRUVALLUR DIST,3,3432.3333333333335,66.66666666666667,1.0
Low Value,THIRUVALLUR DT,17,1033.21,71.29411764705883,1.0
Low Value,THIRUVALLUR TK AND DT,5,495.0,75.8,1.0
Low Value,THIRUVALUR DT,3,264.0,71.66666666666667,1.0
Low Value,THIRUVANAMALAI DT,2,33.5,78.5,1.0
Low Value,THIRUVANANTHAPURAM,114,623.0965789473684,70.50877192982456,1.0
Low Value,THIRUVANDRAM,1,254.0,62.0,1.0
Low Value,THIRUVANNAMALAI,31,490.66903225806453,68.29032258064517,1.0
Low Value,THIRUVANNAMALAI (D),1,10000.0,67.0,1.0
Low Value,THIRUVANNAMALAI (DT),1,50.0,74.0,1.0
Low Value,THIRUVANNAMALAI DIST,3,377.0,65.66666666666667,1.0
Low Value,THIRUVANNAMALAI DT,10,237.102,66.1,1.0
Low Value,THIRUVARUR,36,720.04,68.13888888888889,1.0
Low Value,THIRUVARUR DT,11,613.7272727272727,70.27272727272727,1.0
Low Value,THIRUVIDANTHAI,2,200.0,58.5,1.0
Low Value,THIRUVOTTIYUR,1,7716.0,70.0,1.0
Low Value,THISUNG GUMPA MANGAN,1,564.0,71.0,1.0
Low Value,THODAPUZHA,4,856.9,76.25,1.0
Low Value,THODUPUZHA,5,1617.4,68.6,1.0
Low Value,THODUPUZHA IDUKKI,5,734.466,71.0,1.0
Low Value,THOMAS TOWN BANGALORE,13,758.9492307692308,72.38461538461539,1.0
Low Value,THOOTHUKKUDI,36,482.5180555555556,70.30555555555556,1.0
Low Value,THOOTHUKUDI,26,2829.5176923076924,70.42307692307692,1.0
Low Value,THOOTHUKUDI DISTRICT,1,520.0,66.0,1.0
Low Value,THOOTHUKUDI DT,8,1741.13375,71.875,1.0
Low Value,THOOTHUKUPI,5,794.4,79.0,1.0
Low Value,THOTTHUKUDI,1,110.0,74.0,1.0
Low Value,THOUBAL,42,622.5857142857143,70.0952380952381,1.0
Low Value,THOUDAL,1,1718.0,76.0,1.0
Low Value,THRICKODITHANAM,3,46.0,64.33333333333333,1.0
Low Value,THRIKKAKARA KAKKANAD ERN,6,625.37,67.0,1.0
Low Value,THRISSUR,279,1109.4998207885305,70.25448028673836,1.0
Low Value,THRRUVARUR,1,4499.0,65.0,1.0
Low Value,THRUVANNAMALAI,3,414.3,70.66666666666667,1.0
Low Value,THURAVOOR,10,136.59,73.7,1.0
Low Value,THURKAPALLI,13,190.69230769230768,69.46153846153847,1.0
Low Value,THURUTHY,4,197.07,69.0,1.0
Low Value,THWAL,6,680.3566666666667,67.5,1.0
Low Value,TIGHARA,2,50.0,66.5,1.0
Low Value,TIHIDI,2,666.0,61.0,1.0
Low Value,TIJARA,6,163.92333333333332,73.83333333333333,1.0
Low Value,TIKAMGARH,2,312.0,73.0,1.0
Low Value,TIKRIKILLA,3,333.3333333333333,67.33333333333333,1.0
Low Value,TILAK BHAVAN MUMBAI,1,96.53,77.0,1.0
Low Value,TILAK NAGAR CHEMBUR,1,300.0,67.0,1.0
Low Value,TILAKNAGAR THANE,1,411.25,68.0,1.0
Low Value,TILAKPUR,1,10000.0,61.0,1.0
Low Value,TILLAKNAGAR,3,770.3333333333334,68.66666666666667,1.0
Low Value,TIMBANA,2,495.0,68.0,1.0
Low Value,TINDIVANAM,1,200.0,70.0,1.0
Low Value,TINSUKIA,26,913.5696153846154,69.5,1.0
Low Value,TIPTUR,7,2456.042857142857,75.42857142857143,1.0
Low Value,TIRPUR,1,708.0,67.0,1.0
Low Value,TIRTHOL,3,80.66666666666667,65.0,1.0
Low Value,TIRUCHANOOR,2,56.4,80.5,1.0
Low Value,TIRUCHANUR,8,120.25,67.25,1.0
Low Value,TIRUCHENDUR,4,1063.075,74.5,1.0
Low Value,TIRUCHENGODE,1,587.0,68.0,1.0
Low Value,TIRUCHIRAPALLI,19,939.3684210526316,70.15789473684211,1.0
Low Value,TIRUCHIRAPALLI DISTRICT,5,353.044,70.4,1.0
Low Value,TIRUCHIRAPALLI DT,6,566.8333333333334,68.83333333333333,1.0
Low Value,TIRUCHIRAPALLY,9,1913.2222222222222,72.44444444444444,1.0
Low Value,TIRUCHIRAPALLY (TRICHY),26,940.2269230769232,70.3076923076923,1.0
Low Value,TIRUCHIRAPPALI,4,381.6225,69.5,1.0
Low Value,TIRUCHIRAPPALLI,29,838.1603448275863,69.03448275862068,1.0
Low Value,TIRUCHY,1,200.0,71.0,1.0
Low Value,TIRUHIRAPPALLI,7,2414.7042857142856,68.0,1.0
Low Value,TIRUMALAGIRI BOWENPALLY HYDERABAD,6,1208.6666666666667,70.83333333333333,1.0
Low Value,TIRUMALAGIRI HMT TOWNSHIP HYDERABAD,1,1900.92,73.0,1.0
Low Value,TIRUMALGERRY SECUNDERADAD,1,1359.0,67.0,1.0
Low Value,TIRUNELVELI,167,785.0391616766467,69.91616766467065,1.0
Low Value,TIRUNELVELI DIST,1,60.0,74.0,1.0
Low Value,TIRUNELVELI DT,15,440.6,72.6,1.0
Low Value,TIRUNELVELI RURAL,10,220.8,73.3,1.0
Low Value,TIRUNELVLI,1,57.05,60.0,1.0
Low Value,TIRUPATHI,27,2691.8333333333335,66.0,1.0
Low Value,TIRUPATHI CHITTOOR,2,3250.5,77.0,1.0
Low Value,TIRUPATI,113,1470.9098230088496,69.61061946902655,1.0
Low Value,TIRUPATI (RURAL),1,835.0,75.0,1.0
Low Value,TIRUPATI (URBAN),1,56.0,59.0,1.0
Low Value,TIRUPATI CHITTOOR DIST,2,226.0,58.5,1.0
Low Value,TIRUPATI NGR THANE,2,1940.5,70.0,1.0
Low Value,TIRUPATI URBAN,1,1245.0,68.0,1.0
Low Value,TIRUPATTUR,6,782.4699999999999,68.0,1.0
Low Value,TIRUPPUR,96,1004.394375,69.16666666666667,1.0
Low Value,TIRUPUR,106,1189.3700000000001,70.08490566037736,1.0
Low Value,TIRUPUR DISTRICT,4,200.0,64.25,1.0
Low Value,TIRUR,1,1741.0,72.0,1.0
Low Value,TIRUVALLA,6,6408.833333333333,70.66666666666667,1.0
Low Value,TIRUVALLUR,253,646.0175098814229,68.24505928853755,1.0
Low Value,TIRUVALLUR DT,13,729.0561538461538,71.0,1.0
Low Value,TIRUVANNAMALAI,117,716.8496581196581,69.58119658119658,1.0
Low Value,TIRUVANNAMALAI (D),2,1619.0,77.0,1.0
Low Value,TIRUVANNAMALAI (DT),1,200.0,76.0,1.0
Low Value,TIRUVANNAMALAI DT,8,309.055,73.25,1.0
Low Value,TIRUVANNAMALAI TK,3,5698.666666666667,72.66666666666667,1.0
Low Value,TIRUVANNAMALAI(DT),1,499.0,75.0,1.0
Low Value,TIRUVANNAMALI (D),3,1866.6666666666667,76.33333333333333,1.0
Low Value,TIRUVARUR,14,25.785714285714285,67.14285714285714,1.0
Low Value,TIRUVARUR DT,9,394.0,76.11111111111111,1.0
Low Value,TISWADI,17,410.2352941176471,67.88235294117646,1.0
Low Value,TITAGARH,2,582.0,69.0,1.0
Low Value,TITWALA,4,3425.5,72.25,1.0
Low Value,TIVIM,5,527.158,66.6,1.0
Low Value,TIVIM BARDEZ,4,1167.5,67.75,1.0
Low Value,TIWRI VASAI EAST,1,505.0,71.0,1.0
Low Value,TK KANCHEEPURAM DIST,4,62.5,73.0,1.0
Low Value,TO 11TH CROSS BANGALORE,6,223.33333333333334,70.33333333333333,1.0
Low Value,TO B KAVERI TAILORS BANGALORE,11,505.3681818181818,67.27272727272727,1.0
Low Value,TO BOWRING HOSPITAL BANGALORE,3,568.3333333333334,79.66666666666667,1.0
Low Value,TO ELLO MARKET BANDRA W MUMBAI,1,399.0,59.0,1.0
Low Value,TO J P PARK BANGALORE,3,374.0,64.66666666666667,1.0
Low Value,TO LILHOWKI HYDERABAD,4,993.04,65.5,1.0
Low Value,TO NEVILLE HOUSE MUMBAI,1,1225.0,75.0,1.0
Low Value,TO STANDARD CHARTED BANK HYDERABAD,1,205.0,67.0,1.0
Low Value,TODAMPARA,1,370.0,79.0,1.0
Low Value,TOHANA,35,2694.358285714286,70.37142857142857,1.0
Low Value,TONK,9,953.6755555555555,73.22222222222223,1.0
Low Value,TOONGABBIE,1,390.0,59.0,1.0
Low Value,TORNA GARDEN PUNE,1,500.0,80.0,1.0
Low Value,TOSHAM,1,1543.0,61.0,1.0
Low Value,TOTAL SUPER  STORE BANGALORE,3,433.3333333333333,67.0,1.0
Low Value,TOTAL SUPERSTORE BANGALORE,3,3344.0,75.33333333333333,1.0
Low Value,TOWER-C SADARAMANGALA BANGALORE,1,3560.0,71.0,1.0
Low Value,TOWN HOSPITAL GUWAHATI,4,197.5,66.0,1.0
Low Value,TOWNSHIP KOLKATA,11,127.63636363636364,68.72727272727273,1.0
Low Value,TRAINING MUMBAI,1,7095.0,68.0,1.0
Low Value,TRIBENI,1,1545.0,60.0,1.0
Low Value,TRICHUR,18,2438.838888888889,68.16666666666667,1.0
Low Value,TRICHY,264,1530.180681818182,69.56818181818181,1.0
Low Value,TRICHY (DT),2,263.0,81.0,1.0
Low Value,TRICHY DT,10,567.7439999999999,69.9,1.0
Low Value,TRICHY RURAL,4,85.0,66.75,1.0
Low Value,TRICHY URBAN,15,2976.46,68.13333333333334,1.0
Low Value,TRIMULGHERRY HYDERABAD,11,473.69363636363636,70.54545454545455,1.0
Low Value,TRINELVELI DT,1,2393.0,70.0,1.0
Low Value,TRIPUNITHURA,3,1235.6666666666667,72.0,1.0
Low Value,TRIPURA,9,247.44444444444446,73.77777777777777,1.0
Low Value,TRIPURA AGARTALA,3,2373.0,80.33333333333333,1.0
Low Value,TRIPURA WEST,1,102.0,66.0,1.0
Low Value,TRIPURANTHAKAM,2,331.5,70.0,1.0
Low Value,TRISHUR,18,988.9722222222222,74.38888888888889,1.0
Low Value,TRISSUR,5,2878.252,70.2,1.0
Low Value,TRIUPPUR,1,25.0,77.0,1.0
Low Value,TRIVANDRUM,316,1456.4318037974683,68.18987341772151,1.0
Low Value,TRIVANDRUM DT,1,1299.0,75.0,1.0
Low Value,TROMBAY,1,2550.0,73.0,1.0
Low Value,TROMBAY ROAD DEONAR MUMBAI,4,900.5,66.5,1.0
Low Value,TUENSANG,12,101.83333333333333,74.66666666666667,1.0
Low Value,TULSIWADI MUMBAI MUMBAI,2,267.5,61.0,1.0
Low Value,TUMKUR,75,3473.28,69.78666666666666,1.0
Low Value,TUNI EAST GODAVARI,2,40.0,73.0,1.0
Low Value,TUPRAN(MANDAL) MEDAK,2,107.0,80.0,1.0
Low Value,TURBE STOR VASH-23,3,461.6666666666667,66.33333333333333,1.0
Low Value,TURUVEKERE,2,794.0,71.0,1.0
Low Value,TUTICORIN,16,1202.65625,72.1875,1.0
Low Value,TUTOCORIN,4,423.75,66.5,1.0
Low Value,U J B UDYAN MUMBAI,4,51.7625,62.5,1.0
Low Value,U S NAGAR,19,425.10526315789474,69.26315789473684,1.0
Low Value,UAE,1,7.11,60.0,1.0
Low Value,UDAIPUR,795,1247.230037735849,68.937106918239,1.0
Low Value,UDAIPURA,2,693.205,71.5,1.0
Low Value,UDALGURI,1,5000.0,70.0,1.0
Low Value,UDAM SINGH NAGAR,6,342.3333333333333,68.83333333333333,1.0
Low Value,UDAYARPALAIYAM,7,50.57142857142857,72.28571428571429,1.0
Low Value,UDAYARPALAYAM,3,27.666666666666668,66.0,1.0
Low Value,UDGIR LATUR,3,100.0,69.33333333333333,1.0
Low Value,UDHAM SINGH NAGAR,53,494.94754716981134,69.26415094339623,1.0
Low Value,UDHAMPUR,74,1151.3409459459458,68.0945945945946,1.0
Low Value,UDHAMSINGH NAGAR,4,585.0,67.5,1.0
Low Value,UDUMALPET,2,1123.475,72.5,1.0
Low Value,UDUMALPET TIRUPUR (DT),1,14840.0,76.0,1.0
Low Value,UDUMBANCHOLA,11,1389.1818181818182,66.72727272727273,1.0
Low Value,UDUPI,153,801.7751633986928,69.09150326797386,1.0
Low Value,UDUPI KUNJIBETTU,2,464.5,75.0,1.0
Low Value,UDUPI MANIPAL,2,198.0,72.0,1.0
Low Value,UDYAN MUMBAI,2,264.5,70.0,1.0
Low Value,UDYOG VIHAR PHASE-IV GURGAON,1,698.0,64.0,1.0
Low Value,UJHANI,1,241.0,75.0,1.0
Low Value,UJJAIN,174,1209.1402298850574,67.50574712643679,1.0
Low Value,UKHRUL,22,1145.3777272727273,73.54545454545455,1.0
Low Value,UKHRUL DIST,18,1461.1166666666666,68.61111111111111,1.0
Low Value,ULHASNAGAR,114,1044.53,70.07894736842105,1.0
Low Value,ULHASNAGAR 4 EAST,2,3743.275,80.5,1.0
Low Value,ULHASNAGAR THANE,3,700.0,59.333333333333336,1.0
Low Value,ULHASNAGAR-1 THANE,8,168.5,73.625,1.0
Low Value,ULLHASNAGARTHANE ULLHASNAGAR-4THANE,2,895.575,68.0,1.0
Low Value,ULSAN,3,8271.0,72.0,1.0
Low Value,UMARIA,3,2085.3333333333335,64.0,1.0
Low Value,UMARIYA,4,801.5,69.0,1.0
Low Value,UMARKHED,5,983.65,72.0,1.0
Low Value,UMRED,4,541.75,63.75,1.0
Low Value,UMRETH,1,200.0,58.0,1.0
Low Value,UNA,204,611.2351470588235,68.87745098039215,1.0
Low Value,UNCHAHAR,3,36.333333333333336,70.66666666666667,1.0
Low Value,UNION BANK OF INDIA NAGPUR,1,168.0,81.0,1.0
Low Value,UNJHA,15,586.2726666666666,68.26666666666667,1.0
Low Value,UNNAO,68,296.8745588235294,68.76470588235294,1.0
Low Value,UPPALA KASARAGOD,3,2625.6666666666665,64.0,1.0
Low Value,UPPER BAZAR RANCHI,4,37.25,77.75,1.0
Low Value,UPPER SIANG,2,352.5,77.5,1.0
Low Value,UPPERPALLY HYDERABAD,6,365.0016666666667,66.0,1.0
Low Value,URAN,11,1361.9145454545453,64.9090909090909,1.0
Low Value,URAN NAVI MUMBAI,1,1598.0,63.0,1.0
Low Value,URAN RAIGAD,10,285.15299999999996,65.9,1.0
Low Value,URBAN) MUMBAI,5,6373.0,74.4,1.0
Low Value,URMAR TANDA,5,1162.2,61.8,1.0
Low Value,USGAO,2,1249.975,67.5,1.0
Low Value,USGAON,3,1228.4833333333333,70.0,1.0
Low Value,USHAGRAM BARDHAMAN ASANSOL,2,1905.0,79.0,1.0
Low Value,USMANABAD,3,806.1333333333333,69.66666666666667,1.0
Low Value,UTHIRAMERUR,2,58.23,73.0,1.0
Low Value,UTHUKOTTAI,1,1500.0,69.0,1.0
Low Value,UTKOOR,2,312.5,73.0,1.0
Low Value,UTTALI SATNA,3,180.0,77.0,1.0
Low Value,UTTAM NAGAR,17,1053.9411764705883,66.82352941176471,1.0
Low Value,UTTAM NAGAR DELHI,2,266.75,65.0,1.0
Low Value,UTTAMNAGAR DWARKA WESTDELHI DELHI,1,482.0,77.0,1.0
Low Value,UTTAR DINAJPUR,14,951.1428571428571,69.07142857142857,1.0
Low Value,UTTAR PRADESH,1,300.0,75.0,1.0
Low Value,UTTARA KANNADA,23,448.4782608695652,70.30434782608695,1.0
Low Value,UTTARAHALLI BANGALORE,1,167.0,59.0,1.0
Low Value,UTTARAKHAND,2,516.255,64.0,1.0
Low Value,UTTARKASHI,14,599.0342857142857,70.07142857142857,1.0
Low Value,UTTARSANDA,1,305.0,62.0,1.0
Low Value,V MUMBAI AGRA ROAD NASHIK TEHSIL,1,863.0,61.0,1.0
Low Value,V V NAGAR,5,1233.9940000000001,62.4,1.0
Low Value,VADAGAV SHINDE HAVELI PUNE,2,315.0,63.5,1.0
Low Value,VADAPURI,1,199.0,75.0,1.0
Low Value,VADASSERIKKARA,5,1760.2,72.4,1.0
Low Value,VADGAON BUDRUK PUNE,3,1445.3766666666668,64.66666666666667,1.0
Low Value,VADODARA,1148,1444.908606271777,69.47299651567944,1.0
Low Value,VAGATOR,9,1253.4533333333334,66.55555555555556,1.0
